AF3_THETA,AF3_LOW_BETA,AF3_GAMMA,T7_ALPHA,T7_HIGH_BETA,Pz_THETA,Pz_LOW_BETA,Pz_GAMMA,T8_ALPHA,T8_HIGH_BETA,AF4_THETA,AF4_LOW_BETA,Label
42.798129,2.529742,1.148689,5.770008,2.092502,3.252654,6.567375,1.413862,2.046747,1.570352,31.946538,2.3625,2
22.947888,2.810579,1.262477,8.906299,2.547957,2.76106,8.002606,1.667607,2.65646,1.812779,17.072043,2.927396,2
10.103366,2.927716,1.325901,12.426856,2.863141,2.350235,8.812745,1.864531,3.136758,2.060162,7.377203,3.376458,2
4.17472,2.898051,1.336408,15.787918,2.997486,2.074274,8.814985,1.984245,3.473117,2.279729,2.947803,3.664293,2
2.562114,2.873195,1.325537,18.328186,3.008183,2.067205,8.210393,2.042683,3.911604,2.539216,1.985023,3.933195,2
2.801839,3.128339,1.346395,19.568304,3.011464,2.492663,7.489682,2.075142,4.695481,2.962766,2.837931,4.48156,2
5.228736,3.999841,1.445162,19.236087,3.11191,3.531008,7.179412,2.114242,5.867564,3.668826,5.705265,5.671376,2
13.116223,5.623604,1.628611,17.520867,3.332438,5.246581,7.501292,2.167003,7.188221,4.654671,12.388721,7.596567,2
29.011914,7.753123,1.846902,14.952473,3.587454,7.368629,8.235293,2.204027,8.257125,5.741306,23.886067,9.917097,2
52.287812,9.792075,2.009887,12.102175,3.717207,9.527074,8.870168,2.173367,8.716891,6.617651,39.366998,11.948457,2
77.692155,11.011647,2.033001,9.443948,3.606653,11.104888,8.932135,2.032096,8.378617,6.990751,55.172684,12.938507,2
97.942323,10.951472,1.877733,7.226753,3.227564,11.726478,8.25417,1.775935,7.33635,6.730603,66.892399,12.473369,2
105.567493,9.654935,1.575237,5.547233,2.676926,10.956883,6.981669,1.453394,5.90308,5.897088,70.158546,10.645536,2
98.75374,7.678946,1.204978,4.251627,2.093522,9.258823,5.529311,1.131316,4.453427,4.724722,64.462586,8.092006,2
79.341583,5.715087,0.85668,3.184285,1.590046,6.978463,4.265314,0.867943,3.24289,3.506404,51.097228,5.592933,2
54.69681,4.311696,0.595747,2.293744,1.219528,4.947971,3.422978,0.696365,2.361091,2.46446,35.028124,3.758245,2
32.09434,3.613803,0.43991,1.592052,0.979506,3.583419,3.010659,0.616297,1.772641,1.704128,20.603389,2.759026,2
16.728959,3.383893,0.366917,1.126943,0.827191,3.032497,2.878105,0.600403,1.461949,1.202325,11.06926,2.373163,2
9.122273,3.239523,0.341918,0.946917,0.723735,3.103623,2.915349,0.614586,1.452105,0.887268,6.596796,2.246554,2
6.68057,2.929056,0.339304,1.046325,0.649789,3.466642,3.093435,0.631279,1.755655,0.689448,5.465193,2.118727,2
5.93143,2.475811,0.350057,1.286146,0.597215,3.784716,3.35389,0.632732,2.256116,0.565445,5.323554,1.918545,2
5.322661,2.105173,0.381199,1.502145,0.579006,3.926962,3.594971,0.611723,2.776342,0.52806,5.066061,1.737136,2
5.406209,1.994436,0.442382,1.576518,0.611468,4.05828,3.663842,0.568256,3.125002,0.59288,4.946834,1.652866,2
6.424414,2.168706,0.53252,1.479114,0.694047,4.302822,3.461709,0.509966,3.170787,0.751053,5.116531,1.688769,2
8.614337,2.503774,0.633376,1.261029,0.8016,4.798135,3.018764,0.448815,2.910063,0.965895,5.755898,1.802185,2
13.813017,2.801081,0.715145,0.998986,0.891707,5.463963,2.467604,0.395305,2.455425,1.178376,7.806064,1.907341,2
24.216007,2.933174,0.751106,0.764037,0.923206,6.090252,1.969065,0.354013,1.986029,1.324383,12.106337,1.958871,2
41.198282,2.868767,0.73091,0.606248,0.874837,6.35366,1.632167,0.323826,1.65019,1.375731,19.06682,1.941828,2
63.041316,2.630025,0.665421,0.542645,0.75745,6.081069,1.483793,0.300025,1.507261,1.35241,27.856414,1.855281,2
85.111643,2.298449,0.579905,0.556729,0.610595,5.308378,1.468097,0.27907,1.518857,1.306612,36.612451,1.728923,2
100.562901,1.941078,0.501577,0.619502,0.483786,4.175945,1.52142,0.261809,1.59132,1.28326,42.559921,1.566267,2
104.379772,1.620017,0.446335,0.721206,0.41602,3.066022,1.617736,0.250461,1.649003,1.292462,43.820488,1.381752,2
94.888591,1.38646,0.416698,0.843891,0.421625,2.253289,1.736962,0.245214,1.68922,1.307482,39.918766,1.217485,2
75.397328,1.25532,0.40635,0.961458,0.487937,1.835435,1.864846,0.245025,1.737367,1.287663,32.21729,1.139602,2
51.660704,1.212845,0.408819,1.049329,0.584374,1.727535,1.982156,0.247732,1.800819,1.205135,22.971626,1.188346,2
30.232323,1.228931,0.42269,1.103582,0.67303,1.789984,2.05848,0.251054,1.862764,1.06417,14.607973,1.345925,2
15.317876,1.249264,0.44642,1.150225,0.724881,1.904028,2.070406,0.25348,1.886423,0.900424,8.654074,1.531588,2
7.577457,1.230351,0.473967,1.221272,0.728408,2.039773,2.00161,0.255946,1.836201,0.769105,5.286778,1.64641,2
4.629819,1.156857,0.495217,1.325944,0.690101,2.231047,1.840642,0.261859,1.721261,0.71527,3.645731,1.619562,2
3.718805,1.042999,0.500597,1.449754,0.628683,2.551979,1.602145,0.275447,1.566309,0.752354,2.814811,1.441451,2
3.400984,0.932962,0.487409,1.553485,0.564963,3.027214,1.331454,0.299676,1.407653,0.85455,2.379384,1.18018,2
3.503191,0.835989,0.46177,1.603037,0.513072,3.610063,1.090019,0.334586,1.28481,0.975436,2.328374,0.896677,2
3.859823,0.75317,0.435264,1.599293,0.481904,4.176221,0.988485,0.375774,1.236777,1.075604,2.555621,0.657819,2
4.218478,0.684096,0.417052,1.580423,0.478777,4.552905,1.131595,0.414761,1.279969,1.130345,2.840831,0.507568,2
4.414118,0.615582,0.409003,1.597371,0.507097,4.611375,1.551046,0.441586,1.402926,1.131345,3.083659,0.443007,2
4.385506,0.539991,0.407167,1.689275,0.558985,4.330836,2.139084,0.448314,1.577462,1.08557,3.277073,0.424362,2
4.219268,0.462328,0.407051,1.83105,0.618577,3.805033,2.680818,0.432718,1.759859,1.009487,3.481033,0.410544,2
4.043027,0.39253,0.408234,1.952578,0.668049,3.171871,2.959456,0.402121,1.895159,0.925642,3.752945,0.384112,2
3.915607,0.339279,0.412673,1.970318,0.690472,2.557507,2.856711,0.371221,1.935546,0.854069,4.01124,0.353384,2
3.82782,0.307382,0.419854,1.841266,0.678572,2.073512,2.41285,0.354143,1.874077,0.807697,4.188146,0.331332,2
3.712182,0.300614,0.424976,1.571137,0.637676,1.78455,1.819284,0.358527,1.784703,0.800828,4.196853,0.337036,2
3.487761,0.327527,0.42107,1.214338,0.586757,1.690257,1.30932,0.384292,1.783775,0.847769,4.033678,0.389177,2
3.160968,0.389891,0.404391,0.871681,0.549621,1.749885,1.034578,0.423869,1.936267,0.951785,3.790364,0.4897,2
4.192428,0.478854,0.379204,0.620654,0.5519,1.897346,0.997534,0.463685,2.223881,1.096307,4.508823,0.616779,2
9.441866,0.579609,0.358592,0.487498,0.601711,2.053323,1.082313,0.490469,2.535692,1.238728,8.054023,0.729986,2
20.80755,0.672899,0.358137,0.45187,0.680628,2.149971,1.133815,0.496348,2.729053,1.329047,15.574353,0.796447,2
37.808848,0.74094,0.386822,0.464527,0.755403,2.168345,1.071338,0.480931,2.718022,1.336803,26.609152,0.803345,2
56.477689,0.774269,0.44057,0.487986,0.793107,2.110465,0.935068,0.44873,2.508185,1.261946,38.564245,0.765816,2
71.313431,0.766009,0.505439,0.511614,0.778116,2.005442,0.79712,0.407357,2.183386,1.129062,47.854262,0.714463,2
76.912057,0.726502,0.565646,0.565766,0.711577,1.886172,0.723732,0.365174,1.856781,0.97612,51.037614,0.685632,2
71.478664,0.679014,0.609281,0.696145,0.608138,1.778486,0.735057,0.329057,1.618524,0.838137,47.10268,0.702506,2
56.511054,0.651222,0.630042,0.915683,0.490944,1.692051,0.806003,0.303999,1.484261,0.733332,37.082946,0.769671,2
37.629547,0.667988,0.62557,1.1888,0.385121,1.658032,0.903874,0.294214,1.407366,0.660035,24.740334,0.878293,2
20.522881,0.730003,0.59783,1.439559,0.308282,1.700384,1.015263,0.300733,1.321137,0.608355,13.706472,1.008165,2
9.015523,0.827336,0.553527,1.584266,0.267063,1.841993,1.144589,0.320455,1.194345,0.570871,6.37876,1.138542,2
3.723227,0.938495,0.504482,1.568898,0.258032,2.041384,1.278536,0.348689,1.050939,0.549527,3.020892,1.233209,2
2.460377,1.042321,0.463895,1.412073,0.276878,2.278425,1.390673,0.380024,0.962544,0.554966,2.217388,1.271687,2
2.47091,1.124119,0.442215,1.204145,0.322858,2.579331,1.497022,0.406489,1.029904,0.592902,2.308768,1.27838,2
2.625747,1.185774,0.440208,1.06237,0.398276,3.043535,1.631125,0.418233,1.311831,0.663185,2.879381,1.311088,2
1.661276,1.435871,0.319934,1.535058,0.334101,1.460603,2.040426,0.384325,1.59832,1.184652,2.502069,1.366522,3
2.019406,1.499335,0.305225,1.033757,0.310041,1.725217,1.967526,0.362217,1.254551,1.047797,2.969315,1.329427,3
2.284041,1.502151,0.303134,0.638543,0.29901,1.939057,1.822707,0.337472,0.983021,0.897588,3.149998,1.302985,3
2.431763,1.466174,0.318991,0.410699,0.295906,1.995537,1.600745,0.323169,0.798624,0.760664,3.120416,1.294188,3
2.374391,1.436931,0.353128,0.331335,0.298737,1.837033,1.326617,0.33088,0.692343,0.665543,2.818268,1.329596,3
2.164127,1.450979,0.401097,0.33714,0.311525,1.540752,1.056654,0.367317,0.650744,0.637157,2.329051,1.435933,3
1.880686,1.513746,0.453306,0.377503,0.341789,1.250316,0.842944,0.430069,0.66786,0.687216,1.778408,1.609782,3
1.62302,1.601461,0.496348,0.432965,0.394708,1.098294,0.731324,0.506088,0.735139,0.803878,1.340886,1.801735,3
1.504276,1.679961,0.516862,0.497193,0.466266,1.200381,0.758575,0.574853,0.847606,0.952781,1.204984,1.947474,3
1.765755,1.740243,0.507786,0.584701,0.540204,1.638658,0.937964,0.61871,1.024757,1.093756,1.585527,2.025915,3
2.702175,1.820351,0.473341,0.725256,0.594867,2.406652,1.235483,0.631832,1.303682,1.188578,2.618422,2.062532,3
4.419976,1.974663,0.427254,0.933532,0.612534,3.363518,1.582185,0.622066,1.691583,1.211543,4.227737,2.10276,3
6.627263,2.220366,0.385185,1.189879,0.591272,4.296218,1.919639,0.604796,2.134631,1.155562,6.055044,2.181244,3
8.716635,2.507123,0.357172,1.441457,0.549152,4.938043,2.197734,0.591724,2.509195,1.034658,7.585079,2.285335,3
10.01654,2.723288,0.346433,1.614216,0.510239,5.094791,2.387891,0.584027,2.677752,0.88607,8.360004,2.343545,3
10.079399,2.755569,0.349703,1.65196,0.49426,4.754806,2.484197,0.57289,2.580895,0.758492,8.152552,2.277872,3
8.931947,2.570161,0.360395,1.542021,0.507204,4.065272,2.486322,0.547158,2.274511,0.690413,7.103747,2.070709,3
7.02605,2.216777,0.371731,1.331441,0.540675,3.293858,2.390675,0.501225,1.900289,0.699136,5.652632,1.773131,3
5.01752,1.81048,0.37783,1.086096,0.580101,2.733389,2.189533,0.437765,1.59933,0.767239,4.318552,1.485711,3
3.505656,1.465973,0.374779,0.860598,0.617196,2.550043,1.880054,0.370001,1.43211,0.865997,3.502762,1.281553,3
2.762566,1.23581,0.361017,0.684558,0.654528,2.743755,1.488096,0.31712,1.381159,0.963253,3.322631,1.167246,3
2.748323,1.126049,0.338197,0.569454,0.699399,3.137498,1.085135,0.294304,1.377749,1.038202,3.671101,1.109164,3
3.261372,1.105201,0.311534,0.506172,0.751475,3.506811,0.756185,0.3046,1.369062,1.076928,4.337854,1.062182,3
4.22982,1.121034,0.288616,0.477475,0.802474,3.657912,0.561373,0.338839,1.34875,1.078532,5.237622,0.996275,3
7.033021,1.171518,0.274588,0.480246,0.841114,3.5855,0.506031,0.37946,1.362669,1.053685,7.314224,0.922691,3
13.948847,1.269531,0.269666,0.506908,0.861678,3.375914,0.551447,0.409589,1.41947,1.023575,12.033144,0.875138,3
27.132845,1.447631,0.272013,0.555182,0.864417,3.148396,0.630889,0.420395,1.494437,1.01537,20.855626,0.900002,3
46.099672,1.72561,0.280693,0.623648,0.855888,3.0512,0.684751,0.412626,1.550423,1.04815,33.636447,1.032903,3
66.86461,2.068877,0.296947,0.709029,0.845086,3.192749,0.685883,0.393344,1.558834,1.125563,47.771409,1.25876,3
83.580801,2.395799,0.321308,0.797533,0.839957,3.541897,0.644291,0.371823,1.521007,1.229586,59.406119,1.514655,3
90.425305,2.612666,0.351289,0.87382,0.844627,4.021291,0.581923,0.354641,1.481962,1.328762,64.456462,1.717602,3
84.805422,2.68216,0.380882,0.922241,0.858351,4.484282,0.536196,0.342983,1.530992,1.392024,61.113699,1.824865,3
68.48249,2.605554,0.40531,0.935856,0.875418,4.721222,0.537954,0.335056,1.748371,1.404623,50.277182,1.822576,3
46.748923,2.442171,0.422972,0.928866,0.885497,4.601483,0.597253,0.330802,2.177564,1.373255,35.328902,1.753705,3
26.19518,2.258619,0.435495,0.92431,0.882676,4.158107,0.693823,0.332991,2.779654,1.320481,20.873607,1.666053,3
11.544536,2.109195,0.446181,0.942331,0.863451,3.566598,0.792155,0.344724,3.423162,1.270227,10.340278,1.597958,3
4.252794,2.005252,0.457523,0.985486,0.821946,3.103579,0.853605,0.366767,3.909323,1.233266,4.964128,1.548586,3
3.26596,1.903117,0.467916,1.05063,0.751639,2.980335,0.855258,0.397334,4.057531,1.198281,4.010605,1.465379,3
7.238963,1.776509,0.473211,1.114275,0.657139,3.228512,0.824085,0.433718,3.844238,1.155323,6.315934,1.324077,3
15.255372,1.610641,0.468365,1.153901,0.552228,3.657738,0.83351,0.470107,3.372729,1.096489,10.867133,1.133519,3
27.140224,1.424439,0.451902,1.157807,0.453542,4.006353,0.948728,0.499123,2.798982,1.026352,17.204082,0.941802,3
40.120855,1.249256,0.426683,1.150974,0.374747,4.086393,1.176738,0.513914,2.277101,0.958747,23.771767,0.804329,3
50.461616,1.119208,0.396637,1.169554,0.324133,3.915661,1.458064,0.509407,1.911826,0.906626,28.621724,0.762607,3
54.660123,1.061022,0.364406,1.241719,0.302503,3.69034,1.694116,0.484896,1.691858,0.872936,30.077947,0.826829,3
51.141632,1.136416,0.332682,1.353744,0.308783,3.501254,1.807712,0.447345,1.56884,0.865223,27.506498,1.026864,3
41.249322,1.41433,0.303568,1.462384,0.336032,3.343075,1.798139,0.409037,1.535996,0.890876,21.767791,1.413567,3
28.496834,1.918895,0.279013,1.51942,0.373398,3.187785,1.731493,0.380862,1.630093,0.948633,14.8344,2.004356,3
16.778528,2.570527,0.260539,1.50381,0.410162,3.019564,1.681663,0.367005,1.881395,1.033729,8.740964,2.719379,3
8.71967,3.179028,0.249052,1.429347,0.435887,2.845898,1.677507,0.363509,2.224325,1.130692,4.788375,3.370986,3
4.72672,3.522301,0.245623,1.350201,0.443691,2.683343,1.689609,0.361003,2.515576,1.217816,3.025316,3.744756,3
3.473813,3.449446,0.252057,1.32387,0.435275,2.624696,1.657252,0.353286,2.605719,1.27966,2.62949,3.69776,3
3.162637,2.963248,0.269195,1.378505,0.416487,2.744341,1.519504,0.342867,2.437664,1.317107,2.623993,3.236737,3
2.865426,2.229611,0.294319,1.495169,0.393731,3.075702,1.277711,0.337116,2.078165,1.335994,2.560071,2.532284,3
2.439816,1.493739,0.321179,1.616487,0.371812,3.574448,1.014702,0.341133,1.686434,1.342172,2.382985,1.827382,3
2.045669,0.955642,0.342623,1.659327,0.354378,4.092999,0.834417,0.353471,1.397799,1.336067,2.139726,1.313465,3
1.773959,0.686911,0.354916,1.570187,0.345609,4.476878,0.808097,0.368422,1.25468,1.307353,1.896746,1.060581,3
1.577266,0.62555,0.357942,1.378008,0.344344,4.56468,0.956529,0.379828,1.211376,1.238632,1.648314,1.012062,3
1.899482,0.65195,0.353958,1.148431,0.344776,4.309683,1.235238,0.383129,1.176571,1.124518,1.940298,1.058621,3
4.674388,0.677728,0.3454,0.936808,0.342296,3.852893,1.549312,0.377139,1.10498,0.979263,4.579747,1.117578,3
12.508691,0.682308,0.33481,0.790811,0.335736,3.463532,1.821991,0.363265,1.050562,0.835134,11.522172,1.166476,3
26.908608,0.673131,0.323415,0.71982,0.32407,3.436355,1.997928,0.342803,1.060473,0.722727,23.566029,1.199219,3
46.573275,0.662888,0.311288,0.708346,0.307633,3.83164,2.034327,0.316784,1.132472,0.655356,39.098913,1.205514,3
66.82415,0.655931,0.300063,0.730824,0.288452,4.541002,1.953632,0.287464,1.222079,0.627546,54.054826,1.173192,3
81.478647,0.651698,0.293482,0.757816,0.27061,5.221059,1.838889,0.259282,1.264737,0.619603,63.629019,1.099631,3
85.561964,0.644301,0.294533,0.76784,0.257185,5.42856,1.778082,0.238921,1.212564,0.615561,64.447946,0.994077,3
77.98663,0.63294,0.302586,0.76092,0.249052,5.021251,1.843897,0.23118,1.072633,0.6101,56.352643,0.884894,3
61.445153,0.622879,0.311854,0.746575,0.244859,4.126259,2.056228,0.234659,0.894665,0.610422,42.332266,0.808702,3
41.749761,0.623477,0.315607,0.741738,0.246531,3.074908,2.3676,0.243762,0.766556,0.620815,27.144962,0.799958,3
24.373616,0.643869,0.312309,0.764999,0.260221,2.217566,2.666739,0.253008,0.758665,0.63349,14.855667,0.865839,3
12.684267,0.69145,0.308611,0.824253,0.297572,1.753154,2.846915,0.260453,0.883022,0.636299,7.407516,0.986184,3
6.807002,0.778948,0.315405,0.919853,0.367425,1.656368,2.890574,0.267732,1.103044,0.631023,4.204826,1.131801,3
4.796965,0.922919,0.339668,1.042654,0.468278,1.794687,2.859689,0.277925,1.385742,0.648762,3.3779,1.282126,3
4.590625,1.132248,0.379062,1.166762,0.587432,1.986057,2.836041,0.291433,1.711596,0.727605,3.362673,1.440607,3
5.140357,1.3776,0.42277,1.262222,0.700644,2.175243,2.881521,0.304723,2.055031,0.882193,3.728677,1.610292,3
5.820726,1.582219,0.457902,1.312561,0.780789,2.31884,2.994454,0.312553,2.378433,1.087609,4.353303,1.755738,3
6.395321,1.680385,0.474061,1.315465,0.809852,2.437568,3.097882,0.311427,2.628918,1.285626,5.102957,1.836275,3
6.529339,1.67886,0.467544,1.27442,0.783861,2.584403,3.098657,0.302139,2.733602,1.412408,5.665317,1.861056,3
2.926553,0.775927,0.268967,0.506544,0.627114,2.448214,0.600611,0.370067,1.54604,1.047375,6.000788,0.836631,4
2.315476,0.893709,0.278125,0.534048,0.561882,2.309793,0.626251,0.356911,1.672306,1.075017,5.900911,1.052846,4
2.074244,1.003607,0.295061,0.569329,0.517876,2.135779,0.628233,0.33054,1.688348,1.080295,5.643751,1.23404,4
2.007544,1.074112,0.320582,0.615809,0.493738,1.939286,0.621311,0.305189,1.58323,1.059237,5.089041,1.316123,4
1.956882,1.100776,0.355114,0.692385,0.475574,1.765844,0.648395,0.296567,1.378379,1.014043,4.351404,1.274305,4
1.933361,1.089928,0.396275,0.799974,0.44934,1.645727,0.747402,0.313528,1.121219,0.961215,3.662193,1.131971,4
1.891314,1.070843,0.437357,0.938995,0.411376,1.570514,0.932635,0.354237,0.877685,0.930925,3.041895,0.960534,4
1.848251,1.072541,0.469009,1.107791,0.370278,1.520482,1.184861,0.408282,0.71275,0.950474,2.498455,0.844502,4
1.820699,1.09456,0.484169,1.304456,0.338807,1.464664,1.435328,0.461162,0.682583,1.023833,2.050635,0.816588,4
2.515324,1.12217,0.482904,1.511877,0.32004,1.389264,1.614504,0.499486,0.818745,1.123488,2.267825,0.853073,4
6.025851,1.136008,0.472628,1.684632,0.30739,1.357732,1.665252,0.515268,1.104937,1.204028,4.809402,0.894812,4
14.824166,1.127432,0.464054,1.767678,0.289503,1.474235,1.569157,0.507655,1.481217,1.2331,10.974198,0.888798,4
29.922008,1.103415,0.467064,1.716285,0.259115,1.816209,1.349889,0.483104,1.86652,1.218973,21.213683,0.832442,4
49.091758,1.086624,0.485838,1.547432,0.233314,2.44308,1.091861,0.451908,2.200261,1.204623,33.954921,0.777977,4
66.038025,1.103744,0.517512,1.34196,0.238224,3.269019,0.901056,0.423963,2.444987,1.229857,45.076241,0.79606,4
75.961872,1.15605,0.554741,1.203743,0.292726,4.075278,0.836705,0.40553,2.581486,1.300155,50.86419,0.899918,4
79.571263,1.240734,0.590961,1.208872,0.393636,4.603023,0.897883,0.399096,2.607265,1.376101,50.344065,1.062495,4
80.398258,1.343461,0.622814,1.368567,0.516535,4.662613,1.055383,0.403213,2.526412,1.401483,45.413227,1.224666,4
81.286627,1.434698,0.648374,1.60854,0.627229,4.223555,1.263406,0.411299,2.403114,1.346004,38.656297,1.340955,4
84.297956,1.490153,0.664436,1.808623,0.699116,3.450276,1.479328,0.416024,2.351792,1.226811,33.58873,1.396792,4
86.375814,1.509964,0.664883,1.87596,0.728997,2.618342,1.677806,0.41393,2.429657,1.118345,30.564856,1.429751,4
83.913609,1.502218,0.643243,1.793333,0.731677,2.040421,1.840278,0.408464,2.618449,1.093921,28.824466,1.484605,4
73.381465,1.477639,0.596631,1.628138,0.727213,1.847018,1.937066,0.4084,2.837941,1.173783,26.066425,1.572444,4
55.101604,1.432601,0.528608,1.496273,0.728393,1.959525,1.939419,0.425297,2.997169,1.319411,20.923471,1.658325,4
33.744751,1.391668,0.449665,1.49278,0.734991,2.153316,1.837264,0.469881,3.048339,1.453177,14.065593,1.703764,4
15.869079,1.422805,0.375583,1.649857,0.734968,2.219315,1.664882,0.544218,2.979575,1.496536,7.747072,1.716997,4
6.299817,1.564054,0.324017,1.919082,0.715457,2.062906,1.479611,0.63898,2.83373,1.411644,4.098098,1.730977,4
4.318538,1.816289,0.306106,2.206361,0.668695,1.724404,1.361649,0.738492,2.693281,1.216055,3.585211,1.783081,4
7.403212,2.148864,0.321636,2.431718,0.598331,1.403546,1.334476,0.828633,2.60883,0.969995,6.207614,1.887002,4
15.292968,2.483385,0.361287,2.552553,0.516286,1.237107,1.339195,0.899365,2.59796,0.744451,13.026304,2.001576,4
28.172999,2.729056,0.413819,2.567788,0.437716,1.39404,1.289457,0.945069,2.623419,0.588278,24.407313,2.072399,4
43.101514,2.79268,0.469369,2.501825,0.381464,1.896761,1.153054,0.962019,2.627933,0.513683,38.134912,2.054496,4
55.844568,2.625565,0.518566,2.370774,0.364713,2.658281,0.963132,0.945848,2.54796,0.498208,50.30367,1.924849,4
62.169256,2.262056,0.553139,2.178234,0.402931,3.459962,0.802299,0.893033,2.357263,0.527083,56.86018,1.700853,4
59.236158,1.799751,0.568688,1.923122,0.505956,4.091056,0.734031,0.80687,2.099411,0.61857,55.110483,1.438648,4
48.665199,1.369994,0.564117,1.619252,0.666709,4.349487,0.78228,0.699733,1.851002,0.808483,46.039022,1.224885,4
33.756324,1.066001,0.542863,1.298084,0.84851,4.176361,0.917781,0.589172,1.692975,1.105017,32.580997,1.11418,4
19.420057,0.916952,0.51567,1.008446,0.997654,3.646129,1.063994,0.493063,1.657382,1.470227,19.176784,1.10775,4
8.946603,0.901103,0.492831,0.804697,1.066072,2.909186,1.15253,0.424757,1.701982,1.82825,9.010997,1.169537,4
3.388063,0.968114,0.47854,0.733888,1.035059,2.232798,1.159091,0.387391,1.747756,2.08517,3.321951,1.250827,4
1.541516,1.038007,0.470973,0.810284,0.920879,1.793025,1.107675,0.374203,1.723503,2.180561,1.30058,1.289065,4
2.430278,1.043048,0.463734,1.004449,0.766318,1.693745,1.024679,0.3753,1.610407,2.111843,1.878877,1.230563,4
6.130266,0.968735,0.449009,1.243963,0.620884,1.881702,0.944483,0.383978,1.448775,1.932284,4.669103,1.067336,4
13.347786,0.834469,0.423949,1.440244,0.51957,2.298535,0.877137,0.393584,1.299208,1.71301,9.944238,0.835938,4
23.920245,0.687623,0.393831,1.514222,0.474555,2.926773,0.82832,0.397472,1.206397,1.5038,17.568172,0.600974,4
35.600673,0.575301,0.367636,1.43011,0.478835,3.739075,0.788495,0.390822,1.175706,1.32174,25.929491,0.421639,4
45.106693,0.54941,0.348851,1.208851,0.511792,4.703479,0.769484,0.371505,1.222359,1.169345,32.789529,0.358705,4
49.373916,0.64724,0.3351,0.916022,0.554492,5.611252,0.791592,0.342918,1.36186,1.057838,36.080918,0.442231,4
46.979538,0.867515,0.321945,0.637266,0.593422,6.263451,0.871432,0.311993,1.602197,1.005612,34.792311,0.661468,4
38.86574,1.156612,0.305775,0.448118,0.618774,6.49225,0.993285,0.285788,1.918031,1.014379,29.476639,0.948196,4
27.730279,1.445071,0.285853,0.39587,0.622463,6.259186,1.111818,0.267491,2.224031,1.06073,21.858991,1.228061,4
16.955975,1.649213,0.266591,0.469138,0.607493,5.622707,1.17484,0.256743,2.385069,1.104689,14.239159,1.414247,4
8.993542,1.721626,0.253909,0.618008,0.584519,4.754092,1.142173,0.251553,2.308348,1.10988,8.352544,1.474211,4
4.606822,1.674536,0.250079,0.787823,0.56756,3.863826,1.014802,0.24855,2.009798,1.068649,4.876215,1.442101,4
2.975415,1.560345,0.253488,0.924109,0.565811,3.104727,0.829334,0.244417,1.60891,1.002441,3.340628,1.377674,4
2.733614,1.478599,0.262045,0.987686,0.575401,2.56791,0.66436,0.237294,1.281561,0.94559,2.825683,1.382882,4
2.892625,1.5153,0.274825,0.974979,0.581245,2.276659,0.594614,0.226567,1.161136,0.917095,2.63656,1.534263,4
3.179278,1.667869,0.290504,0.90871,0.56728,2.260763,0.63195,0.212444,1.255487,0.916894,2.570192,1.809468,4
4.276122,1.899075,0.306193,0.829087,0.524763,2.550518,0.726191,0.197769,1.470753,0.936533,2.995089,2.130385,4
8.498275,2.185013,0.317617,0.766466,0.457592,3.161164,0.806317,0.187534,1.683047,0.960698,5.445562,2.432924,4
18.799366,2.505002,0.320291,0.726291,0.381103,4.014866,0.828447,0.186493,1.80572,0.979303,11.923183,2.695973,4
35.754458,2.797141,0.31166,0.694609,0.314143,4.91091,0.784503,0.196763,1.829496,0.989489,22.839665,2.891381,4
56.42851,2.975706,0.293828,0.656691,0.268895,5.605392,0.703047,0.215421,1.789834,0.983663,36.241998,2.976574,4
75.170252,2.962532,0.271802,0.612624,0.248873,5.908263,0.632712,0.235754,1.732082,0.947356,48.405304,2.901355,4
85.464478,2.740586,0.251293,0.595526,0.248785,5.764699,0.61135,0.252042,1.693952,0.870885,55.062189,2.644992,4
83.511921,2.357986,0.237055,0.640267,0.264798,5.251898,0.659439,0.262332,1.694514,0.757069,53.771959,2.238651,4
69.987437,1.913353,0.230625,0.76175,0.292539,4.560459,0.763296,0.268668,1.733278,0.630389,44.936276,1.759484,4
49.502888,1.521728,0.228998,0.941043,0.329694,3.90344,0.881662,0.273799,1.787623,0.531312,31.663541,1.317597,4
28.765698,1.248317,0.227495,1.120013,0.368854,3.396712,0.991636,0.279249,1.813581,0.491035,18.416818,0.987474,4
13.123272,1.087337,0.223355,1.236336,0.401199,3.056785,1.1505,0.284492,1.784625,0.516713,8.678113,0.790043,4
4.929666,1.009113,0.219831,1.253445,0.420427,2.863771,1.449168,0.290238,1.700081,0.589596,3.941191,0.723206,4
2.475316,0.980377,0.225246,1.162063,0.421822,2.765555,1.921527,0.298033,1.571139,0.673963,2.910838,0.758656,4
2.450292,0.998386,0.247456,0.990296,0.408993,2.64575,2.496566,0.30847,1.419094,0.73853,3.24693,0.869789,4
2.621298,1.096047,0.288406,0.790058,0.394792,2.417722,3.013172,0.320218,1.280757,0.770371,3.470099,1.045635,4
2.79315,1.277758,0.339834,0.606003,0.393382,2.187788,3.280388,0.329028,1.189635,0.774929,3.663608,1.264112,4
2.992665,1.507816,0.384843,0.48351,0.412367,2.07039,3.176098,0.329028,1.166202,0.777576,3.899068,1.484294,4
3.098822,1.702959,0.406725,0.453379,0.44858,2.14617,2.742831,0.316121,1.219499,0.801956,4.112428,1.634801,4
